sentence,joy,anticipation,fear,surprise,anger,sadness,trust,disgust
He went to the town pool to cool off.,0.8965792655944824,0.6320804953575134,0.02748424932360649,0.11621135473251343,0.024237239733338356,0.02567313425242901,0.3343243896961212,0.020955463871359825
First she went to Pikes Peak.,0.9027555584907532,0.9108653664588928,0.10645712912082672,0.22499974071979523,0.012881524860858917,0.04249110445380211,0.49979326128959656,0.02962317131459713
Then she visited the Garden of the Gods.,0.9509931802749634,0.679423451423645,0.023581253364682198,0.18984676897525787,0.011878922581672668,0.02137731947004795,0.47767889499664307,0.010150169022381306
She had a great time.,0.9855258464813232,0.4377744495868683,0.013003109954297543,0.4295908212661743,0.01797305978834629,0.028334908187389374,0.6493436694145203,0.01036746148020029
The people who live on the land wouldn't leave.,0.08639488369226456,0.3941819667816162,0.32274752855300903,0.4953218400478363,0.4031737148761749,0.6644115447998047,0.07529623806476593,0.2632853388786316
So my mother made them keep it.,0.6948398351669312,0.5581563115119934,0.09612166881561279,0.3041694462299347,0.034466031938791275,0.138144388794899,0.5209579467773438,0.031020043417811394
Kelly purchased the Harry Potter game for her iPad.,0.980262279510498,0.8184744119644165,0.017537321895360947,0.17926499247550964,0.011476270854473114,0.018766004592180252,0.5778923034667969,0.00941679161041975
Thankfully she beat it.,0.8688702583312988,0.214816153049469,0.10194036364555359,0.5468287467956543,0.13513033092021942,0.1136450469493866,0.24217335879802704,0.06844615191221237
The officers said he'd been causing quite a stir.,0.1159946620464325,0.3723818063735962,0.4143506586551666,0.7757649421691895,0.27707406878471375,0.3201863467693329,0.05179562792181969,0.15350428223609924
He looked up front and inquired where they were going.,0.31761807203292847,0.9300253391265869,0.4965236485004425,0.44069942831993103,0.032195549458265305,0.08749724924564362,0.25345832109451294,0.03496435657143593
He once apologised to his mugger.,0.07163279503583908,0.17946554720401764,0.23831714689731598,0.5193670392036438,0.6508908867835999,0.5697977542877197,0.032095350325107574,0.5121057033538818
The man refused to play games with his friend again.,0.045113883912563324,0.2558537423610687,0.27259561419487,0.38613706827163696,0.8465510606765747,0.6265454888343811,0.02630428969860077,0.6659958362579346
At night he built a fire.,0.6388081908226013,0.7196618914604187,0.10397537052631378,0.1782073676586151,0.039042264223098755,0.05150794982910156,0.19429856538772583,0.04617816209793091
"In addition, they never bothered to cover their mouth while sneezing.",0.07526420056819916,0.2563491761684418,0.34071084856987,0.5897490978240967,0.23097196221351624,0.3169865608215332,0.03395558521151543,0.24053339660167694
"Since I didn't want to get sick, I tried to avoid contact.",0.04194607958197594,0.516207218170166,0.5114545822143555,0.35041359066963196,0.2568432092666626,0.408773273229599,0.06427891552448273,0.2454061359167099
I wore a face mask to school and carried hand sanitizer.,0.17939433455467224,0.4653701186180115,0.24304135143756866,0.1289118230342865,0.17361168563365936,0.24720992147922516,0.12248700857162476,0.16838626563549042
"She would stay up tonight to study, but she is too tired too.",0.1469518393278122,0.5959356427192688,0.2823246419429779,0.10858649015426636,0.1265057772397995,0.4857831299304962,0.12595443427562714,0.15407709777355194
Sally is not very responsible.,0.039879973977804184,0.1813122034072876,0.21954725682735443,0.20251023769378662,0.43800440430641174,0.6591443419456482,0.03611002489924431,0.4238572418689728
Raven was performing songs on youtube.,0.8760599493980408,0.7115733623504639,0.04734429717063904,0.1449134647846222,0.021994691342115402,0.0161118283867836,0.30362263321876526,0.016876982524991035
The person was part of a record company.,0.046336401253938675,0.47792693972587585,0.5322515964508057,0.4723581373691559,0.48699650168418884,0.48708924651145935,0.043218642473220825,0.4241807162761688
Sam bought a new Camaro.,0.9045862555503845,0.7447120547294617,0.02033132314682007,0.10280092060565948,0.0177924782037735,0.03168545663356781,0.3996090590953827,0.01273960992693901
He was at a red light when someone wanted to race.,0.0798417404294014,0.6600931882858276,0.46850210428237915,0.3583162724971771,0.1512971967458725,0.19638383388519287,0.06686948984861374,0.176176980137825
Sam obliged and crashed his car.,0.021314240992069244,0.24946972727775574,0.7215155959129333,0.823699951171875,0.6872422695159912,0.6318727731704712,0.02593264728784561,0.4865228831768036
He ran into a light-pole,0.029243778437376022,0.48237913846969604,0.8575765490531921,0.8829940557479858,0.36421388387680054,0.3722904622554779,0.034548770636320114,0.22843259572982788
He challenged his friend Stu to see who could catch the bigger fish.,0.5327297449111938,0.8992947340011597,0.18781845271587372,0.3882318437099457,0.03143412992358208,0.06416793912649155,0.22952735424041748,0.049540914595127106
Travis caught the bigger fish.,0.9298126697540283,0.7206844687461853,0.07031109184026718,0.6830124855041504,0.02157176285982132,0.021822776645421982,0.4740345776081085,0.016348615288734436
Stu congratulated him.,0.9589670300483704,0.2750440835952759,0.035880010575056076,0.5352858304977417,0.03440987318754196,0.03541150316596031,0.40396466851234436,0.01795509085059166
Tom's date wanted to go back home with him.,0.21879729628562927,0.8408451676368713,0.2569327652454376,0.3061182200908661,0.056073661893606186,0.17847995460033417,0.14134512841701508,0.03970295935869217
Tom's house was really dirty and he was shy.,0.039352741092443466,0.24082009494304657,0.4111146926879883,0.22177213430404663,0.32826024293899536,0.6132341027259827,0.03546290099620819,0.4565800428390503
He had her over anyway and she was grossed out.,0.08593552559614182,0.25441300868988037,0.30614155530929565,0.5156852006912231,0.4681244194507599,0.45804935693740845,0.041512664407491684,0.38625702261924744
Tom realized he had been receiving them by mistake.,0.03456229344010353,0.36817467212677,0.5658803582191467,0.7586160898208618,0.3631911277770996,0.5085760354995728,0.03387000784277916,0.272836834192276
She looked around at clothes and we got a burger from a food place.,0.9013723134994507,0.6660072803497314,0.02582651376724243,0.2648928165435791,0.013942264951765537,0.020801648497581482,0.38115227222442627,0.01517811045050621
She asked me if I wanted to look anywhere but I wasn't interested.,0.03688192367553711,0.43883487582206726,0.25555285811424255,0.3923809826374054,0.38977086544036865,0.6038329601287842,0.055765315890312195,0.3084120452404022
On our way home she told me that she bought a few shirts.,0.9581947326660156,0.6612026691436768,0.03345636650919914,0.23970377445220947,0.010697426274418831,0.01598482020199299,0.5495032668113708,0.00888384971767664
Unfortunately I spilled wine on it.,0.029754048213362694,0.13983874022960663,0.5336408019065857,0.805506706237793,0.7397551536560059,0.7984241247177124,0.031442008912563324,0.5489335656166077
The stain would not come out.,0.04002424702048302,0.21180205047130585,0.37433335185050964,0.7129318714141846,0.6675072312355042,0.742485761642456,0.040736980736255646,0.4448673725128174
Andrew was doing a giveaway.,0.8262651562690735,0.8870267868041992,0.114869125187397,0.18542727828025818,0.01644032448530197,0.030591541901230812,0.4225311875343323,0.024861423298716545
He couldn't wait to take all his friends!,0.9246617555618286,0.8067114949226379,0.1093955934047699,0.6280832290649414,0.0150772575289011,0.02572232112288475,0.39656302332878113,0.01808132790029049
Debbie felt sad and lonely after her divorce.,0.02061026729643345,0.34106719493865967,0.47414320707321167,0.22730715572834015,0.32569146156311035,0.8546981811523438,0.05825052782893181,0.4832647442817688
Her son was all grown up and living in another state.,0.06865769624710083,0.3255554437637329,0.2608514726161957,0.2548692226409912,0.22413982450962067,0.7054459452629089,0.0657118484377861,0.16842204332351685
He noticed his classmates were better dressed than himself.,0.7101273536682129,0.5134116411209106,0.11311494559049606,0.5489080548286438,0.024725796654820442,0.0603206604719162,0.32426467537879944,0.025277577340602875
Tom left with a whole new wardrobe.,0.8891043663024902,0.6991786956787109,0.028419531881809235,0.3291500210762024,0.0190520491451025,0.03928747400641441,0.3199777603149414,0.015128647908568382
Piper wanted to go on a boating trip.,0.9532075524330139,0.847296416759491,0.03293384984135628,0.1084834560751915,0.012640442699193954,0.023175852373242378,0.4835093021392822,0.007941014133393764
I told her I had a relative who owned a boat.,0.7878854870796204,0.675623893737793,0.10907792299985886,0.48700904846191406,0.022165922448039055,0.07343581318855286,0.6149938106536865,0.015375018119812012
The next day Piper and I went on a boating trip.,0.9766417145729065,0.7284680008888245,0.01991886831820011,0.21925072371959686,0.011759541928768158,0.02015938237309456,0.5425123572349548,0.007540279533714056
He wondered if it was really true.,0.22947213053703308,0.7848139405250549,0.362250417470932,0.8013697862625122,0.06039059907197952,0.22042852640151978,0.1603788584470749,0.08118581026792526
He studied it out in his mind.,0.7938302755355835,0.845622718334198,0.12650053203105927,0.17079070210456848,0.02413611114025116,0.045597344636917114,0.46075698733329773,0.028370074927806854
He went to the Lord and prayed.,0.5329809784889221,0.6963258385658264,0.23967237770557404,0.19099394977092743,0.031011288985610008,0.15450172126293182,0.5065838694572449,0.04136912524700165
Because he embezzled Alex was fired from his job.,0.02449481561779976,0.23426955938339233,0.5284139513969421,0.6025741100311279,0.8165141344070435,0.8451251983642578,0.029863974079489708,0.7113498449325562
Alex's spouse encouraged Alex to seek work in a different field.,0.08107642829418182,0.6027798056602478,0.3933374881744385,0.2755011320114136,0.24575865268707275,0.5569967031478882,0.12182188034057617,0.14705917239189148
Alex asked many people if they knew of a job opening.,0.4865338206291199,0.9186277389526367,0.46164363622665405,0.6305682063102722,0.026219898834824562,0.07531731575727463,0.3566765785217285,0.03904107213020325
Alex was hired on a temporary basis.,0.5554340481758118,0.8373391628265381,0.10984384268522263,0.2947969138622284,0.026980726048350334,0.09699708968400955,0.2921784520149231,0.032283343374729156
The kids learned the dance by watching Kara do it with the music.,0.977462649345398,0.6588026285171509,0.03147096931934357,0.24289026856422424,0.00901088584214449,0.015477750450372696,0.6575221419334412,0.012675144709646702
He didn't care and ate them anyway.,0.2722955644130707,0.2425696849822998,0.10172820836305618,0.4777238965034485,0.16008403897285461,0.24364124238491058,0.08924662321805954,0.16731084883213043
When his roommate asked everyone who ate them he stayed quiet.,0.07370124757289886,0.27805033326148987,0.2869059443473816,0.23626162111759186,0.3369865119457245,0.4605969488620758,0.07426077127456665,0.30769267678260803
Everyone knew it was him but nobody confronted him about it.,0.051806699484586716,0.2573893964290619,0.5257036089897156,0.690088152885437,0.6343173384666443,0.7306572794914246,0.04426920786499977,0.5154455900192261
Amber loved lots of books.,0.9744972586631775,0.474312424659729,0.019297059625387192,0.11253716051578522,0.011214446276426315,0.016063539311289787,0.5178492665290833,0.009812124073505402
She was disappointed that it was a terrible movie.,0.027697794139385223,0.16090600192546844,0.23917332291603088,0.5595883727073669,0.6086097955703735,0.8650450110435486,0.04179549217224121,0.5528081059455872
He agreed that he understood.,0.8694540858268738,0.4260777533054352,0.07043421268463135,0.27360811829566956,0.029598426073789597,0.06426934897899628,0.5912240147590637,0.01858728565275669
The garbage truck passed the house without stopping  the next day.,0.026503875851631165,0.2347249537706375,0.3873242139816284,0.48505228757858276,0.5021395087242126,0.6591960191726685,0.02080444246530533,0.5725017786026001
"My stepmother was physically abusive, while stepdaddy was just mean.",0.02212989702820778,0.21917806565761566,0.35524073243141174,0.3172615170478821,0.7619314789772034,0.7912155985832214,0.027494510635733604,0.7277377247810364
Abby had the pleasure of visiting a local farm.,0.9839375615119934,0.7289566993713379,0.01960820145905018,0.1851363182067871,0.011178052984178066,0.015532802790403366,0.612947940826416,0.011009711772203445
"At the farm, Abby saw various types of fruits.",0.9436298608779907,0.6729065775871277,0.03033190779387951,0.4490838646888733,0.01348760537803173,0.013358944095671177,0.3708030581474304,0.011381983757019043
